,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,Change in Share Price
87,2014-05-08,NWG.L,351.076904296875,358.1846008300781,350.1463928222656,356.46148681640625,270.6788635253906,10793893,-5.38458251953125
88,2014-05-09,NWG.L,355.59991455078125,358.4215087890625,349.3537902832031,350.2153015136719,265.935791015625,8532952,5.384613037109375
89,2014-05-12,NWG.L,350.86151123046875,353.44610595703125,348.4923095703125,351.29229736328125,266.753662109375,20337649,-0.4307861328125
90,2014-05-13,NWG.L,353.3384094238281,355.8153076171875,352.15380859375,354.3075866699219,269.0433349609375,7751224,-0.96917724609375
91,2014-05-14,NWG.L,353.6614990234375,358.29229736328125,352.36920166015625,357.322998046875,271.33306884765625,7854944,-3.6614990234375
92,2014-05-15,NWG.L,356.8923034667969,362.169189453125,348.5461120605469,350.322998046875,266.01763916015625,11280924,6.569305419921875
93,2014-05-16,NWG.L,349.5692138671875,351.9383850097656,343.9692077636719,347.6307067871094,263.9732666015625,9491343,1.938507080078125
94,2014-05-19,NWG.L,349.9999084472656,351.076904296875,342.1383972167969,348.59991455078125,264.7091979980469,5745597,1.399993896484375
95,2014-05-20,NWG.L,349.46148681640625,353.8768920898437,347.3561096191406,352.2615051269531,267.4896240234375,7061936,-2.800018310546875
96,2014-05-21,NWG.L,351.61529541015625,356.6769104003906,350.4306945800781,355.9230041503906,270.2699890136719,7190299,-4.307708740234375
97,2014-05-22,NWG.L,355.8153076171875,358.1846008300781,353.0152893066406,357.4306945800781,271.41485595703125,5504659,-1.615386962890625
98,2014-05-23,NWG.L,357.2153015136719,361.9892883300781,356.1383972167969,360.3384094238281,273.622802734375,4831044,-3.12310791015625
99,2014-05-27,NWG.L,361.9537963867188,369.169189453125,359.6922912597656,365.1846008300781,277.302734375,7977523,-3.230804443359318
100,2014-05-28,NWG.L,366.0461120605469,370.8923034667969,365.7229919433594,369.4923095703125,280.5738220214844,14104200,-3.446197509765625
101,2014-05-29,NWG.L,370.03070068359375,373.36920166015625,369.2768859863281,372.9383850097656,283.19061279296875,6372148,-2.907684326171875
102,2014-05-30,NWG.L,370.78460693359375,376.4923095703125,369.3846130371094,373.2615051269531,283.4360046386719,23023113,-2.476898193359375
103,2014-06-02,NWG.L,371.5383911132813,373.9075927734375,369.8153076171875,371.4306945800781,282.0457458496094,4769372,0.10769653320318184
104,2014-06-03,NWG.L,370.24609375,372.61529541015625,365.7229919433594,367.230712890625,278.85650634765625,6810929,3.015380859375
105,2014-06-04,NWG.L,366.6922912597656,366.6922912597656,359.73858642578125,363.8923034667969,276.32147216796875,8459692,2.79998779296875
106,2014-06-05,NWG.L,362.8153076171875,369.0614929199219,361.1998901367188,363.1383972167969,275.7489929199219,8536588,-0.323089599609375
107,2014-06-06,NWG.L,366.15380859375,369.0614929199219,361.9537963867188,364.6460876464844,276.89385986328125,11534138,1.507720947265625
108,2014-06-09,NWG.L,366.15380859375,369.9230041503906,364.4306945800781,369.5999145507813,280.6555480957031,12692885,-3.446105957031307
109,2014-06-10,NWG.L,368.9537963867188,370.6769104003906,366.6922912597656,367.87689208984375,279.34716796875,9281254,1.0769042968750568
110,2014-06-11,NWG.L,369.2768859863281,370.4851989746094,364.4306945800781,366.15380859375,278.03875732421875,13026130,3.123077392578125
111,2014-06-12,NWG.L,363.9999084472656,367.031494140625,360.87689208984375,366.4768981933594,278.2840576171875,10647302,-2.47698974609375
112,2014-06-13,NWG.L,367.230712890625,370.24609375,362.8153076171875,368.5230102539063,279.8377685546875,11183700,-1.2922973632813068
113,2014-06-16,NWG.L,368.1998901367188,371.7538146972656,364.4306945800781,365.7229919433594,277.71160888671875,9768837,2.476898193359432
114,2014-06-17,NWG.L,365.8306884765625,368.83209228515625,361.8460998535156,368.1998901367188,279.5924377441406,7880727,-2.369201660156307
115,2014-06-18,NWG.L,368.3075866699219,369.9230041503906,363.5692138671875,364.1076049804688,276.4849548339844,5324163,4.199981689453068
116,2014-06-19,NWG.L,366.9075927734375,368.8460998535156,364.4306945800781,364.5383911132813,276.8120422363281,4651152,2.369201660156193
117,2014-06-20,NWG.L,363.5692138671875,366.4768981933594,362.8153076171875,363.1383972167969,275.7489929199219,10422770,0.430816650390625
118,2014-06-23,NWG.L,363.5692138671875,364.9692077636719,355.169189453125,355.3846130371094,269.861083984375,7117336,8.184600830078125
119,2014-06-24,NWG.L,356.0307006835937,358.29229736328125,350.53839111328125,352.7998962402344,267.8983764648437,8169206,3.230804443359318
120,2014-06-25,NWG.L,350.7538146972656,351.9966125488281,346.5860900878906,347.8460998535156,264.13677978515625,6607769,2.90771484375
121,2014-06-26,NWG.L,349.6769104003906,351.076904296875,344.076904296875,349.6769104003906,265.52703857421875,9999386,0.0
122,2014-06-27,NWG.L,349.1383972167969,354.58660888671875,348.59991455078125,352.15380859375,267.4078369140625,9073984,-3.015411376953125
123,2014-06-30,NWG.L,352.2615051269531,357.10760498046875,351.2416076660156,353.6614990234375,268.5527038574219,6883237,-1.399993896484375
124,2014-07-01,NWG.L,355.2768859863281,356.9999084472656,349.7846069335937,352.15380859375,267.4078369140625,6130446,3.123077392578125
125,2014-07-02,NWG.L,351.61529541015625,353.131591796875,349.0307006835937,351.076904296875,266.590087890625,3621148,0.53839111328125
126,2014-07-03,NWG.L,350.7538146972656,358.39990234375,349.694091796875,358.39990234375,272.1507873535156,10083088,-7.646087646484375
127,2014-07-04,NWG.L,357.7538146972656,358.5075988769531,354.3302917480469,356.9999084472656,271.0876770019531,2536396,0.75390625
128,2014-07-07,NWG.L,357.2153015136719,359.0461120605469,353.602294921875,355.2768859863281,269.77935791015625,4747871,1.93841552734375
129,2014-07-08,NWG.L,355.4923095703125,356.46148681640625,344.39990234375,344.8306884765625,261.8470153808594,7019726,10.66162109375
130,2014-07-09,NWG.L,344.5075988769531,346.230712890625,339.1866149902344,340.52301025390625,258.5760498046875,7571315,3.984588623046875
131,2014-07-10,NWG.L,341.4923095703125,342.1383972167969,331.6922912597656,339.1229858398437,257.51287841796875,11757726,2.369323730468807
132,2014-07-11,NWG.L,338.5845947265625,343.9798889160156,334.59991455078125,338.2615051269531,256.8587341308594,7382080,0.323089599609375
133,2014-07-14,NWG.L,339.9845886230469,345.1785888671875,338.6922912597656,344.076904296875,261.274658203125,7027729,-4.092315673828125
134,2014-07-15,NWG.L,343.53839111328125,353.7572937011719,342.24609375,352.4768981933594,267.6531982421875,12395132,-8.938507080078125
135,2014-07-16,NWG.L,352.7998962402344,356.13409423828125,349.9999084472656,355.3846130371094,269.861083984375,7847279,-2.584716796875
136,2014-07-17,NWG.L,354.95379638671875,356.24609375,347.95379638671875,348.59991455078125,264.7091979980469,7813684,6.3538818359375
137,2014-07-18,NWG.L,347.19989013671875,347.19989013671875,339.1229858398437,343.7538146972656,261.0293273925781,11395345,3.446075439453125
138,2014-07-21,NWG.L,343.10760498046875,344.8306884765625,340.7384033203125,343.53839111328125,260.86572265625,5124932,-0.4307861328125
139,2014-07-22,NWG.L,344.9383850097656,350.10760498046875,344.076904296875,347.09228515625,263.5643615722656,6424109,-2.153900146484375
140,2014-07-23,NWG.L,344.9383850097656,358.5722961425781,344.9383850097656,348.4923095703125,264.6274719238281,6494376,-3.553924560546875
141,2014-07-24,NWG.L,349.1383972167969,354.3075866699219,346.3384094238281,354.09228515625,268.8798217773437,4959748,-4.953887939453125
142,2014-07-25,NWG.L,387.6922912597656,407.076904296875,387.6072082519531,392.2153015136719,297.8285217285156,47879079,-4.52301025390625
143,2014-07-28,NWG.L,394.6922912597656,396.5833129882813,377.78460693359375,379.076904296875,287.8518981933594,20651109,15.615386962890625
144,2014-07-29,NWG.L,380.5845947265625,383.9230041503906,377.5692138671875,381.230712890625,289.48736572265625,12019631,-0.6461181640625
145,2014-07-30,NWG.L,382.1998901367188,392.1076049804688,381.12298583984375,390.8153076171875,296.76544189453125,14442201,-8.615417480468693
146,2014-07-31,NWG.L,390.9230041503906,392.1076049804688,381.9845886230469,382.6307067871094,290.5504455566406,7969472,8.29229736328125
147,2014-08-01,NWG.L,378.6460876464844,380.4768981933594,372.1069946289063,376.9230041503906,286.21630859375,13062697,1.72308349609375
148,2014-08-04,NWG.L,376.9230041503906,382.9537963867188,374.6614990234375,379.61529541015625,288.2606811523437,9879658,-2.692291259765625
149,2014-08-05,NWG.L,380.5845947265625,382.7384033203125,373.9075927734375,374.0152893066406,284.0083923339844,6445551,6.569305419921875
150,2014-08-06,NWG.L,372.1846008300781,373.9075927734375,364.8615112304688,372.7229919433594,283.02703857421875,8145395,-0.53839111328125
151,2014-08-07,NWG.L,372.1846008300781,372.56689453125,362.0614929199219,363.3537902832031,275.9125366210937,8838887,8.830810546875
152,2014-08-08,NWG.L,360.7691955566406,376.2768859863281,359.48980712890625,372.1846008300781,282.6181945800781,10720623,-11.4154052734375
153,2014-08-11,NWG.L,374.6614990234375,374.6614990234375,364.6460876464844,365.7229919433594,277.71160888671875,10622999,8.938507080078125
154,2014-08-12,NWG.L,366.6922912597656,370.6769104003906,362.4923095703125,368.3075866699219,279.6742248535156,9832353,-1.61529541015625
155,2014-08-13,NWG.L,370.03070068359375,377.3537902832031,368.1998901367188,375.1998901367188,284.9078674316406,6821924,-5.169189453125057
156,2014-08-14,NWG.L,373.7998962402344,379.5075988769531,372.0909118652344,376.0614929199219,285.5621032714844,4986610,-2.2615966796875
157,2014-08-15,NWG.L,376.3846130371094,379.39990234375,374.3384094238281,374.3384094238281,284.2537536621094,7565181,2.04620361328125
158,2014-08-18,NWG.L,376.8153076171875,378.2153015136719,373.2615051269531,378.2153015136719,287.1976623535156,6894735,-1.399993896484375
159,2014-08-19,NWG.L,381.4461059570313,389.1170043945313,380.15380859375,387.0461120605469,293.9032897949219,14614474,-5.600006103515568
160,2014-08-20,NWG.L,387.4768981933594,389.7384033203125,381.7691955566406,387.7998962402344,294.4756774902344,6318831,-0.322998046875
161,2014-08-21,NWG.L,387.36920166015625,390.9424133300781,384.8923034667969,388.7691955566406,295.21173095703125,6492692,-1.399993896484375
162,2014-08-22,NWG.L,388.230712890625,393.1846008300781,384.78460693359375,385.8615112304688,293.0037841796875,6411456,2.369201660156193
163,2014-08-26,NWG.L,387.2615051269531,394.0461120605469,386.4247131347656,393.8306884765625,299.05517578125,7358911,-6.569183349609375
164,2014-08-27,NWG.L,394.9075927734375,396.3075866699219,390.6257934570313,394.5845947265625,299.62762451171875,6732830,0.322998046875
165,2014-08-28,NWG.L,394.7998962402344,394.9075927734375,388.7691955566406,389.5230102539063,295.7841491699219,4514260,5.276885986328068
166,2014-08-29,NWG.L,389.8460998535156,393.279296875,388.12298583984375,390.7076110839844,296.6836853027344,5307635,-0.86151123046875
167,2014-09-01,NWG.L,389.5230102539063,390.9230041503906,382.5230102539063,388.0152893066406,294.6392517089844,4345789,1.5077209472656818
168,2014-09-02,NWG.L,387.6922912597656,393.1846008300781,377.1383972167969,378.5383911132813,287.4429626464844,14717623,9.153900146484318
169,2014-09-03,NWG.L,378.5383911132813,384.3537902832031,374.12298583984375,379.2922973632813,288.0154724121094,18257018,-0.75390625
170,2014-09-04,NWG.L,379.61529541015625,383.169189453125,375.74700927734375,382.1998901367188,290.2233581542969,12660248,-2.584594726562557
171,2014-09-05,NWG.L,383.5999145507813,386.360107421875,373.36920166015625,373.6922912597656,283.7630615234375,9906884,9.907623291015682
172,2014-09-08,NWG.L,368.3075866699219,369.2768859863281,359.15380859375,368.8460998535156,280.0831298828125,25132950,-0.53851318359375
173,2014-09-09,NWG.L,368.5230102539063,373.6922912597656,367.1283874511719,370.6769104003906,281.473388671875,12007667,-2.153900146484318
174,2014-09-10,NWG.L,371.2153015136719,373.5845947265625,367.230712890625,368.5230102539063,279.8377685546875,9320272,2.692291259765568
175,2014-09-11,NWG.L,375.3075866699219,377.9999084472656,370.0791931152344,372.61529541015625,282.9452514648437,14774445,2.692291259765625
176,2014-09-12,NWG.L,373.9075927734375,378.9627075195313,373.4768981933594,376.5999145507813,285.97100830078125,8816732,-2.692321777343807
177,2014-09-15,NWG.L,374.4461059570313,376.2768859863281,371.0624084472656,373.36920166015625,283.51776123046875,7283064,1.0769042968750568
178,2014-09-16,NWG.L,372.076904296875,378.322998046875,370.24609375,378.322998046875,287.2793884277344,11900810,-6.24609375
179,2014-09-17,NWG.L,381.3384094238281,384.5692138671875,377.2698059082031,382.1998901367188,290.2233581542969,12930002,-0.8614807128906818
180,2014-09-18,NWG.L,384.03070068359375,390.30810546875,382.7384033203125,384.6769104003906,292.104248046875,12585529,-0.646209716796875
181,2014-09-19,NWG.L,397.8153076171875,402.5538024902344,393.9383850097656,394.15380859375,299.3005065917969,37005369,3.6614990234375
182,2014-09-22,NWG.L,391.78460693359375,392.8615112304688,385.5383911132813,387.2615051269531,294.0668334960937,11125595,4.523101806640625
183,2014-09-23,NWG.L,387.7998962402344,388.3598937988281,384.78460693359375,385.4306945800781,292.6766357421875,7965768,2.36920166015625
184,2014-09-24,NWG.L,383.3846130371094,389.9537963867188,379.076904296875,389.9537963867188,296.1112670898437,18410227,-6.569183349609432
185,2014-09-25,NWG.L,390.4923095703125,395.0152893066406,386.8306884765625,389.1998901367188,295.5387878417969,9922672,1.2924194335936932
186,2014-09-26,NWG.L,389.6307067871094,391.5692138671875,387.2615051269531,390.3846130371094,296.4383850097656,6285798,-0.75390625
187,2014-09-29,NWG.L,389.8460998535156,392.322998046875,386.5075988769531,389.1998901367188,295.5387878417969,5397832,0.6462097167968182
188,2014-09-30,NWG.L,407.076904296875,408.9075927734375,394.15380859375,396.5230102539063,301.099609375,23671596,10.553894042968693
189,2014-10-01,NWG.L,394.5845947265625,398.9999084472656,392.322998046875,396.9537963867188,301.4266967773437,7976842,-2.369201660156307
190,2014-10-02,NWG.L,395.9845886230469,398.3052978515625,386.076904296875,386.39990234375,293.41259765625,13459734,9.584686279296875
191,2014-10-03,NWG.L,390.169189453125,397.5999145507813,387.2615051269531,394.6922912597656,299.7094421386719,13806038,-4.523101806640625
192,2014-10-06,NWG.L,397.5999145507813,401.0461120605469,396.09228515625,400.5075988769531,304.12530517578125,8828911,-2.907684326171818
193,2014-10-07,NWG.L,399.9692077636719,400.4861145019531,396.4153137207031,398.1383972167969,302.326171875,9093655,1.830810546875
194,2014-10-08,NWG.L,396.3075866699219,397.2768859863281,392.2153015136719,394.36920166015625,299.46405029296875,7858071,1.938385009765625
195,2014-10-09,NWG.L,396.4153137207031,398.3171997070313,383.8153076171875,385.9692077636719,293.0855712890625,11958284,10.44610595703125
196,2014-10-10,NWG.L,382.6307067871094,388.6614990234375,380.5845947265625,384.4614868164063,291.9406433105469,10916095,-1.8307800292969318
197,2014-10-13,NWG.L,380.6922912597656,391.3537902832031,380.6922912597656,388.230712890625,294.8028259277344,7181456,-7.538421630859375
198,2014-10-14,NWG.L,385.322998046875,388.0152893066406,379.2922973632813,385.322998046875,292.5948486328125,9178328,0.0
199,2014-10-15,NWG.L,387.36920166015625,388.3384094238281,368.5230102539063,368.5230102539063,279.8377685546875,16319342,18.846191406249943
200,2014-10-16,NWG.L,371.4306945800781,372.5032958984375,353.0152893066406,363.6769104003906,276.15789794921875,25154340,7.7537841796875
201,2014-10-17,NWG.L,365.7229919433594,374.6958923339844,363.6769104003906,371.4306945800781,282.0457458496094,14522869,-5.70770263671875
202,2014-10-20,NWG.L,368.8460998535156,379.8306884765625,364.590087890625,378.9692077636719,287.7701416015625,15010638,-10.12310791015625
203,2014-10-21,NWG.L,376.7076110839844,389.8460998535156,375.4153137207031,387.6922912597656,294.3939819335937,13437986,-10.98468017578125
204,2014-10-22,NWG.L,390.7076110839844,394.9075927734375,389.1998901367188,392.4306945800781,297.9920654296875,9134853,-1.72308349609375
205,2014-10-23,NWG.L,390.9230041503906,396.7384033203125,387.8526916503906,395.7691955566406,300.52716064453125,8328905,-4.84619140625
206,2014-10-24,NWG.L,394.4768981933594,396.8460998535156,389.4153137207031,392.2153015136719,297.8285217285156,10164687,2.2615966796875
207,2014-10-27,NWG.L,396.3075866699219,397.8153076171875,383.7076110839844,386.8306884765625,293.7397155761719,11699723,9.476898193359375
208,2014-10-28,NWG.L,388.3384094238281,388.5538024902344,380.9075927734375,386.7229919433594,293.657958984375,7364514,1.61541748046875
